blogs_count,brief_intro,comment_count,concern_count,content,label,followers_count,forward,like,mid,name,time,url
69897,千龙网·中国首都网法人微博,,2818,#新时代新梦想# 【2018年京津冀司法行政将开展30项合作项目】成立京津冀百人法律服务团，服务北京冬奥会、冬残奥会，以及雄安新区建设；在三地建立法律援助直通车，降低群众维权成本；三地互派优秀干警挂职锻炼……12日，司法行政服务京津冀协同发展推进会召开，会上，京津冀三地司法厅（局）共同签署四项合作协议，并正式发布今年将要开展的30个合作项目，将司法行政服务京津冀协同发展工作做得更细、更实。#开启新征程# O[新时代新气象新作为]2018年京津冀司法行政将开展30项合作项目 收起全文d,2,5624312,,1,4.1957E+15,千龙网中国首都网,2018/1/13 12:06,
,comment,4.24315E+15,, 周边的模式口西里里面环境破破烂烂的，要改进啊，要不影响国家形象,2,,,,4.24313E+15,wosijc ,2018/5/24 10:34,https://weibo.com/u/2571996571?refer_flag=1001030106_
,comment,4.25299E+15,, 您好，关于您反映的问题，如方便，烦请您以私信形式提供您的联通号码、信号不佳的地址以及有效联系方式，以便我们详细记录交给工作人员跟进处理，并通过电话与您联系回复。谢谢您！,2,,,,4.24614E+15,沃在深圳 ,2018/6/20 13:55,https://weibo.com/u/1774723954?refer_flag=1001030106_
5302,资讯视频自媒体,,126,【平昌冬奥会 北京8分钟】无限期待！探秘平昌冬奥会“北京8分钟”导演团队 L北京每日热点的秒拍视频,2,114777,,,4.1972E+15,北京每日热点,2018/1/17 15:14,
,comment,4.19945E+15,,王岐山那时候是北京市长？长知识了,2,,,,4.19929E+15,朱大撒大撒,2018/1/23 20:38,https://weibo.com/5868476553
,comment,4.19949E+15,,此生不枉入华夏,3,,,,4.19929E+15,28岁的北野,2018/1/23 23:20,https://weibo.com/5101238322
,comment,4.22137E+15,, 兴延，延崇，京张高铁都在紧张有序的建设中,2,,,,4.22113E+15,海坨山腳霸王花 ,2018/3/25 8:02,https://weibo.com/u/5998019350?refer_flag=1001030106_
,comment,4.19722E+15,,不是吧,1,,,,4.19694E+15,我叫嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟,2018/1/18 10:00,
735,聚焦世界文化，纵览天下风采☆朱德故里欢迎您☆,,804,川北大木偶“大熊猫”亮相韩冬奥会八分钟『独家揭秘 ：冬奥会“北京八分钟”惊艳亮相的“大熊猫”，来自四川南充！ - 川报观察』O独家揭秘 ：冬奥会“北京八分钟”惊艳亮相的“大熊猫”，来自四川南充！,2,240,,,4.21242E+15,伟人故乡旅游区,2018/2/28 15:14,
46071,共青团云南省委官方微博,,3105,#2022相约北京#【2022，属于每一个热爱奋斗的人！】今天，平昌冬奥会正式落下帷幕。无论成功还是失败，体育竞技如同人生，没有NG重来的时刻，每一次突破都是对自己绝佳的历练。既然没有办法选择对手，更没有办法改变环境，那你何不勇于突破，改变自己！2022年，中国北京-张家口，我们来了！ O网页链接 收起全文d,2,582074,1,4,4.21145E+15,云南共青团,2018/2/25 22:59,
,comment,4.20227E+15,,太牛逼了,3,,,,4.20227E+15,蕊涵的鹏哥,2018/1/31 15:26,https://weibo.com/2260964031
253,她还没有填写个人简介,,17,【大学生参演“北京8分钟” 因保密要求被人怀疑做传销】25日晚，2018年平昌冬奥会闭幕式上的“北京8分钟”让人惊艳。四川的赵明亮和杨涵就是其中两位轮滑演员。由于保密原则他们只能告诉家人说会去北京，他们甚至被怀疑说去做“传销”。杨涵说，家人也有所怀疑，看到了合照，才算真的相信。O大学生参演&quot;北京8分钟&quot; 因保密要求被人怀疑做传销（封面） 收起全文d,2,31,,,4.21282E+15,诶偶TT,2018/3/1 18:12,
17842,张家口日报社新媒体中心,,373,#张家口身边事# 【台湾媒体驻京记者参访崇礼冬奥建设】1月18日至20日，由台湾媒体驻京记者等22人组成的参访团，赴崇礼进行采访和联谊活动。此次活动以“参访北京2022年冬奥会场馆建设”为主题，由国务院台办、中国记协主办，省台办及省记协协办。,2,168548,,,4.19892E+15,全张家口微博,2018/1/22 9:10,
,comment,4.25097E+15,,加油麻将一直在！,3,,,,4.25097E+15,美好一天儿,2018/6/15 0:22,https://weibo.com/5124234109
39691,中国冶金报社官方微博,,644,【首钢集团跻身北京冬奥组委最高级别赞助商！】：6月5日，北京2022年冬奥会和冬残奥会官方城市更新服务合作伙伴签约仪式在首钢园区北京冬奥组委办公区举行。首钢集团正式成为北京2022年冬奥会和...文字版>> O网页链接 （新浪长微博>> O网页链接）,2,22852,,2,4.24818E+15,中国冶金报,2018/6/7 7:39,
1088,凤凰卫视《名人面对面》官方微博,,162,【平昌冬奥会冰场制冰师来自加拿大，冰温、水质等对冰场质量有重要影响】速滑世界冠军@王北星 来@凤凰卫视名人面对面 ， 从一名职业运动员，到北京冬奥会组委会的一员，王北星：“想让越来越多的人了解和喜欢冰雪运动”。 2北京·凤凰国际传媒中心,2,144850,,4,4.19686E+15,凤凰卫视名人面对面,2018/1/16 17:10,
,comment,4.20256E+15,,跑累了，趴着歇会，一不小心又是冠军,2,,,,4.20224E+15,专治斑点痘痘的小仙女,2018/2/1 10:11,https://weibo.com/6163065001
,comment,4.25341E+15,,#挑战NBA偶像#哈登适合冰球，体格强壮，反应灵敏，组织能力强，有领袖气质，而这一点很符合冰球本身这项运动。@CCTV5        球鞋,2,,,,4.25338E+15,蔡小呆520,2018/6/21 18:09,https://weibo.com/5826350038
,comment,4.21145E+15,,不容易，棒棒哒,3,,,,4.20045E+15,LL的小奶瓶,2018/2/25 23:18,https://weibo.com/6395888561
72829,知名互联网资讯博主,,150,"【震撼！北京八分钟来了！】
#平昌冬奥# 的闭幕式迎来北京八分钟！24名来自北京体育大学的轮滑演员和24个带着透明冰屏的智能机器人，象征着第24届北京冬奥会。他们借助高科技实现影像变换，与智能机器人相映成趣，带来一场融合科技与文化的视听盛宴。2022，北京欢迎你！（CCTV5）#北京8分钟##北京八分钟##2022冬季奥运会##北京2022年冬奥会# L长沙浪漫小猪的秒拍视频 收起全文d",2,30264,,7,4.21281E+15,长沙浪漫小猪,2018/3/1 17:02,
,comment,4.21277E+15,,那是蔚县剪纸，我家乡的，联合国非物质文化遗产,2,,,,4.21276E+15,旮旯国王_527,2018/3/1 14:48,https://weibo.com/3536935224
227,情绪，是智慧不够的产物。,,376,"#孔雀城筑城十五载，首入杭州，再续辉煌！#

真正的经典是经过时光磨砺，也不会有任何褪色的，恰如历史厚重的孔雀城，走过了十五载光阴，仍为世人所追逐。以八达岭孔雀城为首的人居范本，领先时代步伐，提前占位北京冬奥会和京津冀一体化要道，挖掘城市未来价值所在。孔雀城首入杭州，御揽宜居之地，打造人居范本。 收起全文d",2,76,,,4.24829E+15,盼盼73619,2018/6/7 14:52,
,comment,4.25339E+15,,你们真的没底线了吗？,1,,,,4.25338E+15,拽拽的火花,2018/6/21 16:41,https://weibo.com/3986464685
,comment,4.25338E+15,,当然是雪车，因为有速度有耐力 身体灵活,2,,,,4.25338E+15,jgfcvygcv,2018/6/21 16:24,https://weibo.com/5284176930
839,她还没有填写个人简介,,465,#京视频#【2018环球跨年冰雪盛典今晚播出逐梦冰雪助力冬奥】今天是2017年的最后一天，还有两个多月的时间，2018年平昌冬奥会就将召开。届时，北京将从平昌手中接过奥运五环旗，冬奥会将正式进入“北京周期”。由北京卫视领衔制作，北京、崇礼、哈尔滨三地联动举办的《2018环球跨年冰雪盛典》将于今晚...全文：O网页链接 收起全文d,2,106,,,4.19544E+15,上帝和艾薇儿有机结合体,2018/1/12 19:04,
,comment,4.25474E+15,,每天都会来看下，支持一下,3,,,,4.25473E+15,贡盼云勋,2018/6/25 10:08,https://weibo.com/6402544488
,comment,4.20259E+15,,太优秀,3,,,,4.20227E+15,CecilyGood,2018/2/1 12:11,https://weibo.com/1642124015
134695,南京晨报官方微博,,1521,【厉害了！交警作3米剪纸长卷加油北京冬奥】喜爱剪纸艺术的张家口市公安交警支队宣化一大队民警宋建国，利用自己的业余时间，以报纸上的插图、照片为蓝本，剪刻出中国健儿在平昌冬奥会赛场上的飒爽英姿，并最终制作完成了长3米、宽60厘米的剪纸长卷，用自己亲手制作的作品表达对北京2022年冬奥会的期盼。L时间暖视频的秒拍视频 收起全文d,2,2140311,1,6,4.21287E+15,南京晨报,2018/3/1 21:00,
,comment,4.21391E+15,,期待2022年的北京冬奥会,3,,,,4.21245E+15,用户6219726532,第92楼 2018-3-4 18:22,https://weibo.com/6219726532
,comment,4.19732E+15,,别告诉我又是什么京剧之类的老几样,1,,,,4.19731E+15,xiddong,2018/1/17 23:30,https://weibo.com/jasonxiong0117
,comment,4.25585E+15,,高铁是建好了，可你有钱买车票吗？坐的起吗？,2,,,,4.25565E+15,一个有好运气的男人,2018/6/28 11:44,https://weibo.com/6294001323
,comment,4.20229E+15,,刚在我们老师发的朋友圈里看到这个消息，就来你微博了，加油哦,3,,,,4.20227E+15,美每枚,2018/1/31 16:14,https://weibo.com/1929776832
,comment,4.20245E+15,,加油！期待你的好成绩！努力训练的同时也要注意身体！不要有伤病哦！,3,,,,4.20227E+15,灯笼狐,2018/2/1 3:04,https://weibo.com/tinyvv
,comment,4.19947E+15,,就是08年北京奥运会吧，看到题目是14年前，吓了一大跳，赶紧看评论啊,1,,,,4.19929E+15,疯火林,2018/1/23 21:37,https://weibo.com/6027338137
,comment,4.19909E+15,,猜到了,2,,,,4.19907E+15,artificialimbecile,2018/1/23 9:47,
,comment,4.25474E+15,,欢乐的一天，从美好的早晨开始。,3,,,,4.25473E+15,昔元冬橡,2018/6/25 10:07,https://weibo.com/6477543941
,comment,4.25819E+15,,运动女神都不愛搭理普通人吧,2,,,,4.25416E+15,用户6514425527,2018/7/4 22:18,https://weibo.com/6514425527
,comment,4.25341E+15,,冰球 造犯规小能手,2,,,,4.25338E+15,Magic丶10,2018/6/21 18:14,https://weibo.com/5982330713
,comment,4.25364E+15,,出文件当官的抓去当运动员比赛,2,,,,4.25341E+15,TRANKHYG,2018/6/22 9:28,https://weibo.com/2804318412
,comment,4.19718E+15,,按他们目前的观念？看结果吧。,2,,,,4.19717E+15,青年娱乐报道,2018/1/17 19:23,
,comment,4.20228E+15,,加油加油,3,,,,4.20227E+15,我们的盖世英雄CN,2018/1/31 15:34,https://weibo.com/3655163257
,comment,4.20258E+15,,冰雪版速度与激情,3,,,,4.20227E+15,不会骑扫把的胖女巫念咒语啦啦呜,2018/2/1 11:47,https://weibo.com/1815738657
,comment,4.20909E+15,,莫名激动,3,,,,4.20039E+15,郭郭郭keke,2018/2/19 11:11,https://weibo.com/5139018236
,comment,4.21248E+15,,#李敏镐# #李敏镐蓝色大海的传说# #always李敏镐# @李敏镐  ,2,,,,4.21248E+15,chrisking08310716,2018/2/28 19:31,https://weibo.com/5321223528
1655,他还没有填写个人简介,,233,2022相约北京！平昌冬奥会“北京8分钟” L2022相约北京！平昌冬奥会“北京8分钟”,2,327,,,4.21237E+15,一切随缘牛仔_015,2018/2/28 12:02,
,comment,4.22147E+15,, 就是感觉这小伙子四周蹦的不错，艺术真的没感觉到。,3,,,,4.22146E+15,留仙 ,2018/3/25 14:42,https://weibo.com/u/1688556640?refer_flag=1001030106_
,comment,4.20228E+15,,树欲静而风不止啊，想安安分分的做个教练也不行，还得去冰天雪地里冻着,1,,,,4.20227E+15,咬尾巴的猫LDL,2018/1/31 15:42,https://weibo.com/5230535544
,comment,4.21282E+15,, 视频不见了,2,,,,4.21257E+15,疯丶薇 ,2018/3/1 17:52,https://weibo.com/u/1819741307?refer_flag=1001030106_
236,2022北京冬奥会超话主持人,,796,#2022北京冬奥会# ?? 越自信的人越闪光?,3,358,,1,4.25515E+15,花神共主元羡君,2018/6/26 13:03,
67123,新京报“京蜜”官方微博,1,1645,#北京两会# 【提升基础设施 办好冬奥会世园会】　　昨日，在延庆团小组讨论会上，市人大代表、延庆区委书记、北京2022年冬奥会和冬残奥会组织委员会延庆运行中心主任李志军表示，今年延庆将以基础设施建设为重点全力推进冬奥会筹办，同时，着重提升冬奥会、世园会的赛会承载能力，包括住宿、交通、餐饮、医疗等，全力攻坚决胜冬奥会世园会筹办，奋力推动延庆绿色发展迈上新台阶。未来，延庆将用国际化开放胸怀，用精细化服务，让八方宾客称心而来、满意而归。 收起全文d,2,6843439,2,1,4.20047E+15,京蜜,2018/1/26 16:15,
,comment,4.2023E+15,,厉害了,3,,,,4.20227E+15,小君君啊小君儿,2018/1/31 16:51,https://weibo.com/1733132231
5600,天津市公安局南开分局官方微博,1,100,#警眼看天下# 6月4日，参加中俄青少年冰球友谊赛的俄罗斯青少年冰球队抵达天津后，与中国青少年冰球队进行了赛前热身赛。借助体育运动的魅力，孩子们很快便成为了朋友。初次见面结下的友谊还将继续，孩子们约定四年之后，2022年北京冬奥会再见面。 L平安南开的秒拍视频,2,694182,2,12,4.24965E+15,平安南开,2018/6/11 8:58,
,comment,4.20232E+15,,祝新的旅途顺利,3,,,,4.20227E+15,Storm1600,2018/1/31 18:12,https://weibo.com/6176728449
,comment,4.22157E+15,,谢谢中国故事大会的平台，让我有机会把我们的故事给大家！的故事不多、时间不长，但是我们确实用了很久很久把这些消化掉…好的不好的都是经历，昂首挺胸大步继续向前走！??,3,,,,4.22084E+15,尼恩减肥科普,2018/3/25 21:08,https://weibo.com/onlypopo
,comment,4.20228E+15,,啊萌萌超棒！,3,,,,4.20227E+15,广木安世人,2018/1/31 16:05,https://weibo.com/5485275150
55464,中国共产主义青年团上海市委员会官方微博,,1127,【“北京8分钟”背后的故事】平昌冬奥会闭幕式，“北京8分钟”惊艳世界 ！24名轮滑演员与24个带有透明冰屏的智能机器人翩跹起舞，向全世界发出来 自中国的邀请。而这完美呈现的背后，却是风雨无阻的演练，直到分毫不 差。戳↓听北京体育大学的师生们讲述着冬奥会背后的故事！LCCTV欢乐中国人的秒拍视频 收起全文d,3,621641,1,1,4.21975E+15,青春上海,2018/3/20 20:57,
,comment,4.2233E+15,,哪里看都有什么职位啊,2,,,,4.22328E+15,serein0307,2018/3/30 16:14,
5312,资讯视频自媒体,,126,北京冬奥食品全程监管机制启动，到2021年底冬奥会举办之时，食品生产供应标准化、品牌化格局将全面形成！ L北京每日热点的秒拍视频,2,114756,,,4.25553E+15,北京每日热点,2018/6/27 14:11,
,comment,4.19948E+15,,依旧热血澎湃  真的是最成功的一届奥运会,3,,,,4.19948E+15,天籁一只圆滚滚,2018/1/23 22:31,https://weibo.com/6055803378
60841,重庆市人民检察院官方微博,,1293,#法治微新闻# 近日，国务院总理李克强签署国务院令，公布修订后的《奥林匹克标志保护条例》，自2018年7月31日起施行。修订后的《条例》从奥林匹克标志的范围、确认和保护。△北京2022年冬奥会会徽。随着2022年北京冬奥会申办成功，需要将2022年北京冬奥会的相关标志纳入保护范围进一步加强保护。@央视新闻 收起全文d,2,85669,5,2,4.25691E+15,重庆检察,2018/7/1 9:34,
24270,外语广播网络电台官方微博、声动中国最受欢迎电台,,369,"@所有人--2018""我的冬奥梦”双语小记者全国选拔赛开始啦！
2018年，在新华网、中国网和各地教委的支持下，“我的冬奥梦”双语小记者全国选拔赛再次启动。并按照《北京2022年冬奥会和冬残奥会中小学生奥林匹克教育计划》的实施范围，在北京、天津、上海、深圳、重庆、河北等多地举办赛事，普及冰雪运动知识，传播奥林匹克精神，提升北京冬奥会影响力。
具体参赛办法请点击:
O网页链接 收起全文d",2,405818,,2,4.22028E+15,北京外语广播,2018/3/22 8:00,
,comment,4.20239E+15,,看见打头阵的赵红博了，虽然已经是教练,2,,,,4.20231E+15,不想上天的三三,2018/1/31 22:57,https://weibo.com/3866169790
